id,bucket,is_root,spam,text,parent_text
2056,experiment,False,1,She rested her fork on the side of her plate and for the first time he noticed she was wearing,She rested her fork on the side of her plate and for the first time he noticed she was wearing
2312,experiment,False,0,We always know that the millatary force will be nessesary,We always know that millatary force will sometimes be nessesary
2568,experiment,False,0,the king of the polar bears lived far north from country. He was strong and monstrously big he was friend to all,the king of the polar bears lived far north from country he was strong and monstrous big he aise and friend to all
2824,experiment,False,1,If builders build houses the way programmers build program the,if builders built houses the way programmers built programs the
9,experiment,True,0,Immediately after I become president I will confront this economic challenge head-on by taking all necessary steps,
265,experiment,False,0,im going to the convention not to attack the republicans party but to explain to the american party why we support john mccain,I'm going to the convention not to attack the Republican party but to explain to the American people why I support John McCain
521,experiment,False,0,don't forget to leave the door open when you leave the office!,don't forget to leave the door open when you leave the office
777,experiment,False,0,This is he most serious financial problem that we have faced as a nation,This is he most serious finance problem we have known in the generation.
1033,experiment,False,0,This is the most financial situation we have known in decades.,This is the most serious financial situation we have known in decades.
1289,experiment,False,1,My governments overall liability is to sort out the... not sure.,My goverments overall liability is too sort out the...not sure
1545,experiment,False,0,"he was an old man in torned jcket, he walked very slowly","He was very old man in a torn jcket, he walked very slowly."
1801,experiment,False,0,"The kid's been kicked around since he was a baby, born in a slum, his mother dead when he was 9. His father in jail for forgery.","This kid's been kicked around since he was born, born in a slum, his mother dead when he was nine. His father in jail for forgery."
2057,experiment,False,0,is it clear that the economic system has improved carefully,It is clear that the economic system has improved carefully
2313,experiment,False,0,the biggest challenge of the 21 st century is impact,the biggest challenge of the 21 st century is impact
2569,experiment,False,1,The technology of the computer of the will be an,The technology of abudnecne is the biggest challenge of society
2825,experiment,False,0,a teenage girl loves clothes she went shopping with her mum,a teenage girls love clothes she went shoping with mum. They traveled into town on a bus
10,experiment,True,0,"We can't point the finger at any political party, responsibility is shared",
266,experiment,False,0,"There is no hope for peace, its a lost cause.","There is no hope for peace, it is a lost cause"
522,experiment,False,0,Will you investigate the people who have done what they did,"Will you investigate the gravest crimes of the Bush administration, including the warrantless wiretapping and"
778,experiment,False,1,there is no hope for peace it's lost cause. what,there is no hope for peace it's lost cause .
1034,experiment,False,1,While our bother and sister are beingkilled. Mubarak and his cronies,"While our brother and sister are beingkilled, Mubarak and his cronies"
1290,experiment,False,0,He promised he'd be on time for our party tonight.,He promised he'd be on time for the party tonight
1546,experiment,False,1,if this propose something is proposed than something in its place,if this proposed something to be in place it is in place
1802,experiment,False,0,Triclosan is an antibactearial agent used in many cosmetic products,Triclosan is an antibacterial ingreadiant in many cosmetics and makeup products
2058,experiment,False,0,"it's not ust for work, it's not just for play. we think it's the one phone that will be used for whole life","it's not ust for work, it's not just for play. we think its the one phone that will be used for whole life"
2314,experiment,False,0,this boy let's say hes the product of a broken home or filthy neighbourhood. we cant help that. we have to decide of he is guilty,this boy let's say hes the product of a broken home or a filthy neighborhood. we cant help that. we have to decide if he's guilty
2570,experiment,False,0,Troidian is a new ingredient in a drug that will help,Troidian is a new ingredient in a drug that will help
2826,experiment,False,1,Once who travel will always go and see more than,Once who travel across the world willing to travel more
11,experiment,True,0,"There is no hope for peace, it is a lost cause",
267,experiment,False,0,"this is finance at its best. It is bailing out the financiers, the banks and the wall streeters.","This is socialism for the rich. Its bailing out the financiers, the banks, the wall streeters."
523,experiment,False,0,My governments number one priority is to take car of the British economy.,My government's overriding priority is taking care of the British economy
779,experiment,False,0,He promised he'd be on time for the party tonight.,He promised he'd be on time for the party tonight
1035,experiment,False,0,"listen, i've lived among them my whole life, they're liars","Listen I've lived among them my whole life, they're all liars, you can't believe anything they say."
1291,experiment,False,0,Will you investigate the problems of bush administration and wire tapping?,Will you investigate the problems of bush administarion and the wire tapping?
1547,experiment,False,1,There is no lose hope that rara ra to op,"There is no hope for peace, it is a lost cause."
1803,experiment,False,0,"We can't point fingers at any political party, responsibility is shared","We cant point fingers at any political party, responsibility is shared"
2059,experiment,False,0,dont forget to leave the front door of the office open so the cleaning person can get in,dont forget to leave the front door of the office open so the cleaning person can get in
2315,experiment,False,0,Never doubt that concerned citizens can change the world because they can,Never doubt that concerened citizens can change the world because they can
2571,experiment,False,1,A teenage girl love buy cloths . she live to go with mum,A teenage girl loved buying clothes. She went shopping with her mum
2827,experiment,False,1,Builder who build the programme will be good yes yes,I builders build programme the builder will be good yes
12,experiment,True,0,"While our brothers and sisters are being killed, Mubarak and his cronies sit by and do nothing",
268,experiment,False,0,"Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars.","Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars"
524,experiment,False,0,"It's not just for work, it's not just for play. We think it's the one phone you user your entire life","It's not just for work, It's not just for play, We think it's the one phone you can use your entire life"
780,experiment,False,0,He promised he'd be on time for the party tonight,He promised he'd be on time for the party tonight
1036,experiment,False,0,if you ask me i'd slap those tough kids down before they start any trouble,If you ask me i'd slap those tough kids down before they start any trouble
1292,experiment,False,0,don;t forget to leave the door open when you leave the office,don;t forget to leave the door open when you leave the office
1548,experiment,False,0,Never doubt that concerened citizens can change the world because they can,Never doubt that concerned citizens can change the world. Indeed thay can
1804,experiment,False,0,"A teenage girl loved buying clothes, she went hopping with her mum. They got to town by bus.",A teenage girl loved buying clothes. She went shopping with her mum. They went in town by bus
2060,experiment,False,1,It is needed to know that good econemic sense is needed,the lack of transparency in a dynamic that will change the world is unfair
2316,experiment,False,0,it is clear that the economic system has improved carefully,is it clear that the economic system has improved carefully
2572,experiment,False,0,this boy let's say is the product of a broken home or a filthy neighborhood. we can't help that. we have to decide if he is guilty,this boy let's say hes the product of a broken home or filthy neighbourhood. we cant help that. we have to decide of he is guilty
2828,experiment,False,0,kid been kicked all his life and now it is time,kid been kicked all his life and now is time
13,experiment,True,0,Dinosaurs and humans walked the earth at the same time,
269,experiment,False,0,can you pay the rent a little earlier this month?,Can you pay the rent a little earlier this month?
525,experiment,False,0,there is no hope for peace it's lost cause .,"There is no hope for peace, it is a lost cause"
781,experiment,False,0,We also know that the military force will sometimes be necessary,We also know that military force will sometimes be necessary
1037,experiment,False,0,They want to keep it all for themselves but it ends up being a rich ghetto.,They want to keep it all for themselves but it ends up being a rich ghetto
1293,experiment,False,1,"there is a major attack on this country, it will","there is a major attack on this country, it will"
1549,experiment,False,0,He promised her that he would be on time for the party tonight.,He promised her he would be on time for the party tonight.
1805,experiment,False,0,One night two young men from Egulac went to hunt seals and while they were there it was foggy,One night two young men from Egulac went to hunt seals and while they were there it was foggy
2061,experiment,False,0,One night two young men were going in a canoe met five men.  Black came from his mouth.  He was dead.,"One night two young men going to Eulec came across a canoe of five men. It was a cold and foggy night. The men said ""We are going to make war on the people of the town"". ""Where are the arrows?"" ""Arrows are in the canoe"" they answered and off they went. They fought and many died, they met some indians. ""They said I have been shot but I feel no pain"" The young man exclaimed. As morning drew closer, black came from his mouth. He was dead."
2317,experiment,False,0,Dinosaurs and humans walked the earth at the exact same time.,Dinosaurs and humans walked the earth at the exact same time.
2573,experiment,False,0,"This boy, he is the neighbour of the the home","This boy, let's say he's the product of a dirty home and a filthy neighbourhood."
2829,experiment,False,1,Tricoson is in many commercial programs and the way is now,Tricoson is in many commercial programs. The way is now
14,experiment,True,0,I'm going to the republican convention not to attack the democratic candidate but to explain to the American people why I support John McCain,
270,experiment,False,1,"While our brothers and sisters are being killed, Mubark and his","While our brothers and sisters are being killed, Mubarak and his cronies sit around doing nothing"
526,experiment,False,0,"He was a very old man in a torn jcket, he walked very slowly.","He was a very old man in a torn jcket, he walked very slowy.."
782,experiment,False,0,"If you ask me I'd slap those kids before they start trouble, it saves a lot of time and money","If you ask me I'd slap those tough kids before they start trouble, it saves a lot of time and money"
1038,experiment,False,0,"How will the cultural and religious aspects of so many people affect EU culture,",how will the religious and cultural aspects of so many people affect EU culture
1294,experiment,False,0,if you ask me if I will stay then I will,if you ask me if i will stay then I will
1550,experiment,False,1,"While our brothers and sisters were killed,mubarak and his crones","While our brothers and sisters were killed,mubarak and his crones were sitting"
1806,experiment,False,0,"I'm going to the republican convention, not to attack the democratic candidate, but to show people why I support John McCain","I'm going to the republican convention, not to attack the democratic candidate, but to show people why I support John McCain"
2062,experiment,False,0,The technology of abudnecne is the biggest challege in society,The biggest challenge of the 21st century is the irony technology of abundance
2318,experiment,False,0,Im going to republican candidate not to destroy demoratic candidate but to support John Mccain,Im going to republican candidate not to destory demoratic candidate but to support John Mccain
2574,experiment,False,0,"If builders built houses like programmers build programs, the first woodpecker would destroy it.","If builders built houses like the way programmers build programs, the first woodpecker would destroy it."
2830,experiment,False,0,it is obvious to me that the boy's entire story was flimsy,it is obivious to me that the boy's entire story was filmsy; he mentioned that he was at the movies and but latter could not recall the name of it.
15,experiment,True,0,The lack of transparency in negotiations of an agreement that will affect the fundamental rights of citizens of the world is fundamentally undemocratic,
271,experiment,False,0,Let me show you that I'm innocent and have done nothing wrong; there's no proof of guilt,"Let me show you that I'm innocent and that I didn't do anything wrong, a crime has not been proven here"
527,experiment,False,0,It's no secret that children from slum backgrounds are a menace to society.,It's no secret children from slum backgrounds are a menace to society.
783,experiment,False,0,Let me show you that i`m innocent and i didnt do anything wrong,"Let me show you that i'm innocent and i didn't do anything wrong, a crime has not been proven here."
1039,experiment,False,0,Don't forget to leave the door open when you leave the office,Don't forget to leave the door open when you leave the office
1295,experiment,False,0,This is an outstanding performance by a female actor in a lead role,This is an outstanding performance by a female actor in a lead role
1551,experiment,False,1,HE promised he had been working to be a k,He promised he'd be on time for the party tonight
1807,experiment,False,0,"She rested her fork on the edge of the plate, and for the first time he noticed she wasn't wearing her wedding ring. He immediately changed the subject.",She rested her fork on the edge of the plate and for the first time he noticed she wasn't wearing her wedding ring. He immediately changed the subject.
2063,experiment,False,1,Several studies have show that tricolorism have tried to do,Several studies have shown that tricolorism have tried to do
2319,experiment,False,0,it is clear that the economic system has improved carefully,is it clear that the economic system has improved carefully
2575,experiment,False,0,The King of Polar Bear live in the northern atlantic,The King of Polar bears lived in a northern kingdom of sharp
2831,experiment,False,1,they are illegal immigrants until they prove the war they are,They are illegal immigrants until they prove the war they are
16,experiment,True,0,"Let me show you that I'm innocent and that I didn't do anything wrong, a crime has not been proven here",
272,experiment,False,0,Don't forget to leave the door open when you leave the office.,Don't forget to leave the door open when you leave the office.
528,experiment,False,0,"While out brothers and sisters are being killed, Mubarak and his cronies sit by and do nothing","While out brothers and sisters are being killed, Mubarak and his cronies sit by and do nothing."
784,experiment,False,1,It is no secret that children can enjoy it when,It is no secret that children can enjoy it when
1040,experiment,False,0,"Listen, i've lived amoungst them all my life, you can't believe a word, you know that.","Listen, I've lived among them all my life, you can't beleive a word, you know that."
1296,experiment,False,0,new researches tell us that common chemicals are more dangerous than we thought,new researches tell us that  common chemicals are more harmful than we thought.
1552,experiment,False,0,I'm currently pregnant and fear for the second child once born,"I am currently pregnant and fear for the second child, once born."
1808,experiment,False,0,these kind of polar bears lived amoungst the north. he was big,the kind of polar bears lived amoungst icebergs in the north. He was monstrous and big.
2064,experiment,False,1,"it's no secret, children from slum backgrounds and potential sja","it's no secret, children from slum backgrounds and potential sja"
2320,experiment,False,1,if there is a major attack on this country it will bring,if there is a major attack in this country it will bring
2576,experiment,False,0,there was a poor old man who sight had taken his fortune and he was deaf,there was a poor old man who sight had taken his fortune and he was deaf
2832,experiment,False,0,Immediately after becoming president I will tackle the problem head on,Immediately after becoming president I will tackle this problem head on.
17,experiment,True,0,"If this proposed regulation had been in place it would have undermined our ability to protect the bald eagle, the grizzly bear and the gray whale",
273,experiment,False,0,The young boy was suddenly hit by the little girl,The young boy was suddenly hit by the little girl
529,experiment,False,0,the young boy was suddenly hit by the little girl,the young boy was suddenly hit by the little girl
785,experiment,False,0,He was a very old man in a tired jacket. He tried to hide it but was just sad.,He was a very old man in a torn jacket. He tried to hide it but was just sad.
1041,experiment,False,0,can you pay a the rent little earlier this month,can you pay the rent a little earlier this month?
1297,experiment,False,0,He was a very old man in a tight jacket. He tried to hide but it was sad,He was a very old man in a tired jacket. He tried to hide it but was just sad.
1553,experiment,False,0,"If y'd ask me i'd ve slapped down those tough kids for you, it'd ve saved a lot of",If y'd ask me i w'd have slapped down those tough kids for you it would have saved a lot of
1809,experiment,False,0,"She rested her fork on the plate and noticed, he didnt had a ring","She rested her fork on the plate and noticed, he didnt had a ring."
2065,experiment,False,0,"its not ust for work, its not just for play. we think its the one phone that will be used for whole life","it's not ust for work, it's not just for play. we think its the one phone that will be used for whole life"
2321,experiment,False,1,the biggest challenge of the 21st century is the impact,the biggest challenge of the 21 st century is impact
2577,experiment,False,1,We can't point the finger to any public party to,We can't point the finger to any public party to
18,experiment,True,0,"I am currently pregnant, and I fear for the safety of my second child once born",
274,experiment,False,0,Dinosaurs and humans walked the Earth at the same time,Dinosaurs and humans walked the earth at the same time
530,experiment,False,0,We also know that military force will sometimes be necessary,We also know that military force will sometimes be necessary
786,experiment,False,0,The young boy was suddeny hit by the little girl,The young boy was suddenly hit by a little girl
1042,experiment,False,0,"It's not just for work, it's not just a play.","Its not just a work, its not just for play. We think its the one phone"
1298,experiment,False,0,Studies have shown that Tiscolan can show dangers to people.,Studies have shown that Tiscolan can show dangers to people.
1554,experiment,False,0,don't forget ot leave the door open when you leave so robbers can't rob,Don't forget to leave the office open when you leave so the robbers will not rob
1810,experiment,False,0,"Immediately after becoming president, i will tackle this economic challenge head-on","Immediately after becoming president, i will tackle this economic challenge head-on"
2066,experiment,False,1,"they want to keep it all themselves,.. but I don'tt care so, it'll end up being a rich ghetto","they want to keep it all themselves... but I dont't care so, it'll end up being a rich ghetto"
2322,experiment,False,0,dont forget to leave the window so roobers cannot rob,dont forget to leave the window so robbers cannot rob
2578,experiment,False,1,there was a poor old man live in the c,there was a poor old man who sight had taken his fortune and he was deaf
275,experiment,False,1,"Will you investigate the gravest crimes of the Bush administration, including","Will you investigate the gravest crimes of the Bush administration, including torture and warrantless wiretapping?"
531,experiment,False,1,It is no secret that children can enjoy it when,It is no secret that children can enjoy it when
787,experiment,False,0,"he was an old man, wearing a very old jacket, he was dragging his leg","He was an old man, wearing a very torn jacket, he was dragging his leg"
1043,experiment,False,0,let me show you I am innocent and there is no proof of my guilt,Let me show that I am innocent and there is no proof of my guilt
1299,experiment,False,0,Will you investigate the gravest of crimes in the bush administration,Will you investigate the gravest of crimes in the bush administration.
1555,experiment,False,0,Dinosaurs and humans walked on the earth at the same time.,Dinosauras and humans walked the earth at the same time
1811,experiment,False,1,"Its obvious to me, that the boy story was kinda flimsy: he claimed to me","Its obvious to me, that the boy story was kinda flimsy: he claimed to be"
2067,experiment,False,0,"She changed her subject quickly, using her fork to defect",She rested her fork on the edge of the plate and for the first time he noticed she was wearing no wedding ring. He changed the subject immediately
2323,experiment,False,0,"The teenage girl loved clothes, she went into town with her mum","The teenage girl loved clothes, she went into town with her mum"
2579,experiment,False,0,They are illegal immigrants until they prove they are facing a war,They are illegal immigrants until they prove they are facing a war
20,experiment,True,0,"If builders built houses the way programmers built programs, the first woodpecker to come along would destroy civilization",
276,experiment,False,0,She rested her fork on the edge of her plate and he immediately noticed that she was wearing no wedding ring. He immediately changed the subject,She rested her fork on the edge of her plate and he noticed for the first time that she was wearing no wedding ring. He immediately changed the subject.
532,experiment,False,0,can you pay the rent a little earlier this month?,Can you pay the rent a little earlier this month?
788,experiment,False,0,"This is socialism for the rich. It is bailing out the financiers, the bankers and the Wall Streeters.","This is socialism for the rich. it is bailing out the financiers, the bankers, and the Wall Streeters"
1044,experiment,False,0,don't forget to leave the open when you leave the office,don't forget to leave the open when you leave the office
1300,experiment,False,0,this socialism for the rich and i dont like it,this socialism for the rich and i dont like it
1556,experiment,False,0,the young boy was suddenly hit by the little girl,The young boy was suddenly hit by the little girl
