id,bucket,is_root,spam,text,parent_text
28,training,False,0,And that's the way the cookie crumbles.,And that's the way the cookie crumbles.
29,training,False,0,Nurse Lisa Parker whose day off was yesterday put on a public display of insanity.,"Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity."
30,training,False,0,"when i think, they're born liars","Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars"
32,training,False,0,and that's the way the cookie crumbles.,And that's the way the cookie crumbles.
33,training,False,0,"Nurse Lisa Parker, whose day off was yesterday, put on a display of insanity","Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity."
35,training,False,0,And that's the way the cookie crumbles.,And that's the way the cookie crumbles.
37,training,False,0,"Listen, I've lived among them all my life, you can't believe a word they say. They are born liars.","Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars"
40,training,False,0,"Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity.","Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity."
43,training,False,0,"Listen, I've lived among them all my life, you can't believe a word they say. They are born liars.","Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars"
45,training,False,0,"Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity.","Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity."
46,training,False,0,And that's the way the cookie crumbles.,And that's the way the cookie crumbles.
76,training,False,0,"Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity.","Nurse Lisa Parker, whose day off was yesterday, put on a public display of insanity."
78,training,False,0,"Listen I've lived amongst them all my live, you know that you can't believe a word they say, they're born liars.","Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars"
79,training,False,0,And that's the way the cookie crumbles!,And that's the way the cookie crumbles.
