id,bucket,is_root,spam,text,parent_text
514,experiment,False,0,"The May Day celebration in Calais was noisy, but did not give a hint for police intervention.","The May Day celebration in Calais was noisy, but not a hint of violence gave the slightest cause for police intervention."
770,experiment,False,0,Nancy is having an affair with her married college professor. He told her he would tell his wife. When she told him she was pregnant he refused to see her. Nancy was so angry she told the professor's wife who was so angry that she left him.,"Nancy is having an affair with her married college professor. Her professor told her he would tell his wife, but when she told him she was pregnant, he refused to see her. Nancy told the professor's wife about the affair. The professor's wife was so angry she left him."
1026,experiment,False,0,"During a disagreement, M Kelly (a journalist) and M Shaw (an MP) called each other a thief and a liar. They both reconciled.",During a disagreement M Kelly ( A Journalist) and M Shaw (An MP) called one another a thief and a liar. They reconciled.
1282,experiment,False,0,Eugene Smith of Bangor entertained at his home,Eugene Smith of Bangor entertained at his home
1538,experiment,False,0,Eugene Smith entertained Mrs Atwood.  Another Eugene came.,Eugene Smith entertained Mrs Atwood. Another Eugene came.
1794,experiment,False,0,"Hanging onto the door, a traveller (a tad overweight) caused the carriage to tumble over fracturing his skull.","Hanging on to the door, a traveller (a tad overweight) caused the carriage to topple over fracturing his skull"
2050,experiment,True,0,"""If my candidate loses, I will kill myself,"" M. Carter, of Norwich, Norfolk, had declared. He killed himself.",
2306,experiment,False,0,"""If my candidate loses. I will kill me self"", M. Carter of Norwich Norfolk had declared. he killed himself.","""If my candidate loses, I will kill myself,"" M. Carter, of Norwich, Norfolk, had declared. He killed himself."
2562,experiment,False,0,"A complaint was sworn at the royal physician, Ali Kahn, to the theft of a tiara",A complaint was sworn by the Royal Physician Ali Kahn at the theft of a tiara.
2818,experiment,False,0,On Parliament Square a heated group of supporters tried to commit an effigy of M. Morris,On Parliament Square a heated group of voter s tried to commit an effigy against M. Morris.
3074,experiment,False,0,"Again and again, Mrs Clark from Cambridge tried to hang herself","Again and again, Mrs Clark from Cambridge tried to hang herself."
3330,experiment,False,0,Nancy enjoys swimming. On the way to the swimming pool she gets lost so she asks a man at the bus stop the way,Nancy enjoys swimming. On the way to the swimming pool she gets lost so she asks a man at the bus stop the way.
3586,experiment,False,0,Furious that someone has stolen his catch,Furious that someone had stolen his catch
3842,experiment,False,0,The fever from Nebraska is got worse,The fever from Nebraska is got worse
259,experiment,False,0,the recalled mayor of Coventry his wife and council had been sent to prison,"the recalled mayor of Coventry, his wife and council had been sent to prison for strike related activities"
515,experiment,False,0,"An unidentified person was swimming at Maldon wife his wife. She fell, he dived. Both gone",An unidentified maker of paste jewels from he third district was fishing in a boat wife his wife at Maldon . She fell. He dived. Both gone
771,experiment,False,0,There was a gas explosion at the house of Bennett. His mothers hair caught fire.,There was a gas explosion at the house of Bennet. His mothers hair had caught fire
1027,experiment,False,0,Nancy is having an affair with her professor. Nancy became pregnant with his child. He said he would tell his wife but then did not so Nancy told his wife.,"Nancy is having an affair with her professor. Nancy became pregnant with his child. He said he would leave his wife, but then he did not, so Nancy told his wife."
1283,experiment,False,0,Evans from Dunkirk fired at his wife three times and missed. He fried at his mother in law and connected.,Evans from Dunkirk fired at his wife three times and missed. He fried at his mother-in-law and connected.
1539,experiment,False,1,sorry the page glitched and froze,sorry the page glitched and froze
1795,experiment,False,0,Due to their ardour in polls congregants have been sent to Chester,"Due to their ardor in polls, congregants have been sent to Chester."
2051,experiment,True,0,"Burning with electoral fervour, persons attending a speech by M. Lewis in Salisbury got into a fight. Several were injured, one seriously.",
2307,experiment,False,0,"Despondent owing to the bankruptcy of one of his debtors, m Merchant of , killed himself with a hunting rifle.","Despondent owing to the bankruptcy of one of his debtors, M merchant of , killed himself with a hunting rifle"
2563,experiment,False,0,Nancy enjoys swimming. Nancy was going swimming but got lost. Nancy asked an old man for directions. He could not give her directions.,Nancy enjoys swimming. Nancy was going swimming but got lost. She asked an old man at the bus stop for directions. The old man could not give her directions.
2819,experiment,False,0,"On a bowling lawn, a stroke leveled Mr Own, 75. He died while the ball was still rolling.","On a bowling lawn, a stroke leveled Mr Own, 75. He died while the ball was still rolling."
3075,experiment,False,0,"In three days, 27 driving violations have been given","In three days, 27 driving violations have been given."
3331,experiment,False,0,Mr Webb denied to the commission that a tax change was a way to make things change.,Mr Webb denied to the commission that a tax change was a way to make things change.
3587,experiment,False,0,"""if my candidate loses i will resign""","""if my candidate loses, I'll kill myself"" M Morris of Norwich, Norfolk said. He killed himself."
3843,experiment,False,0,"""If my candidate loses I will kill myself"" said M. Arthur. He killed himself.","""If my candidate loses I will kill myself!"" said M. Arthur. He killed himself."
4,experiment,True,0,"At Dover, the finale of the bailiffs' convention. Their duties, said a speaker, are ""delicate, dangerous, and insufficiently compensated.""",
260,experiment,False,0,"Finding his daughter, 19, insufficiently austere, Davies killed her. He has 11 children left","Finding his daughter, 19, insufficiently austere, Davies, watchmaker of Halifax, killed her. It is true that he has eleven children left."
516,experiment,False,0,The charge of Embezzlement against the Canterbury artillery has found no managers enquiry.,The charge of embezzlement against the Canterbury artillery has no found the managers enquiry.
772,experiment,False,0,"The May Day celebrations in Calais were noisy, but gave no hint at the need for police intervention.","The May day celebrations in Calais were noisy, but gave not a hint for police intervention."
1028,experiment,False,0,Evans from Dunkirk fired at his mother in law after several missed attempts at his wife,"Evans, from Dunkirk fired several times at his wife. As he missed every shot, he fired at his mother in law and connected."
1284,experiment,False,0,"In political disagreement, Knight journalist and Shaw, have called each other ""liar"" and ""thief""","In political disagreement Knight, journalist and Shaw, have called each other ""Liar"" and """"thief""."
1540,experiment,False,0,"Clash in the streets between the people and the municipal power in Morley, Leeds.","Clash in the streets between the people and the municipal power of Morley, Leeds."
1796,experiment,False,0,"Evans of Dunkirk fired three times at his wife. As he missed her, he fired at this Mother-in-law instead. He killed her.",Evans of Dunkirk fired three times at his wife.  Since he missed her he fired at his mother in law instead.  He killed her.
2052,experiment,True,0,"On Parliament Square, a heated group of voters attempted to roast an effigy of M. Morris, the losing candidate. They were dispersed.",
2308,experiment,False,0,"Burning with electoral fervour, persons attending the speech in Salisbury got into a fight. several were injured, one serious.","Burning with electoral fervour. persons attending the speech in Salisbury got into a fight. several were injured, one serious."
2564,experiment,False,0,A dishwasher from Bristol ho returned from Lourdes cured of tuberculosis died by mistake,"A dishwasher from Bristol, Vital Grey, who returned from Lourdes cured forever of Tuberculosis, died by mistake."
2820,experiment,False,0,A thunderstorm got the better of the New Orleans Joan of arc and finished them,A thunderstorm got the better of he Orleans of Joan of Arc 477th celebrations and brought them to an end
3076,experiment,False,0,A court in Gloucester has been told to be lenient to those who are on strikes,A court in Gloucester has been told to be lenient to those affected by the strikes.
3332,experiment,False,0,Furious about his catch Mr Weaver nearly killed his seafood advisor,Furious about his catch Mr Weaver nearly killed his seafood financier.
3588,experiment,False,0,"Whilst they were all talking and laughing, Mrs had a bullet in her ear and was killed. Mrs Hunt pulled the bloodied knife from her chest.","Whilst they were all talking and laughing Mrs had a bullet in her ear, by the time they reached her she was already dead.
Mrs Hunt pulled the bloodied knife from her chest."
3844,experiment,False,0,Despite a 20 year sentence Mr Patel was in Plymouth,Despite a 20 year sentence Mr Patel was in Plymouth
5,experiment,True,0,Three bears driven down from the heights of the Pyrenees by snow have been decimating the sheep of the valley.,
261,experiment,False,0,"In political disagreements, M. Kelly, journalist, and M. Shaw, MP, had called one another ""thief"" and ""liar."" They have reconciled.","In political disagreements, M. Kelly, journalist, and M. Shaw, MP, had called one another ""thief"" and ""liar."" They have reconciled."
517,experiment,False,0,"Finding his daughter, 19,  insufficiently austere, he killed her. He has 11 children left.","Finding his daughter, 19, insufficiently austere, Davies killed her. He has 11 children left"
773,experiment,False,0,During disagreements M Kelly( journalist) and M Shaw (MP) called one another a thief and a liar. They have now reconciled.,"During disagreements, M Kelly (journalist) and M Shaw (MP) called one another a thief and a liar. They have now reconciled."
1029,experiment,False,0,"THE MAYOR, HIS WIFE AND A MEMBER OF THE BOROUGH COUNCIL HAVE BEEN SENTENCED TO PRISON. IT IS NOT KNOWN IF THEY ARE GUILTY","THE MAYOR, HIS WIFE AND A MEMBER OF THE BOROUGH COUNCIL HAVE BEEN SENTENCED TO PRISON. IT IS NOT KNOWN IF THEY ARE GUILTY"
1285,experiment,False,0,"because his dog was run over a worker from Brigham, got his sentence suspended","because his dog was run over a worker from Brigham, got his sentence suspended"
1541,experiment,False,0,The recalled Mayor of Coventry and his wife have been charged.,The recalled Mayor of Coventry and his wife have been charged.
1797,experiment,False,0,In Bradford the bar and courts have re-established links.,In Bradford the courts and the Barr have re-established connections with the prison.
2053,experiment,True,0,"Again and again Mrs Campbell, of Cambridge, was prevented from hanging herself from her window bolt. Exasperated, she fled across the fields.",
2309,experiment,False,0,"The photographer Josh Brown, could not live with the death of his wife, he killed himself.",The photographer Josh Brown could not live with the death of his wife. He killed himself.
2565,experiment,False,0,"A member of parliament was hassled outside parliament, by the losing candidate,","A member of parliament was hassled outside parliament, by the losing candidate,"
2821,experiment,False,0,A criminal virago was sentenced to ten years and her lover got five.,A criminal virago was sentenced to ten years and her lover got five.
3077,experiment,False,0,"Despondent due to the death of one of his debtors, M Grimaldi killed himself with a hunting rifle.","Despondent due to the bankruptcy of one of his debtors, M Grimaldi killed himself with one of his hunting rifles."
3333,experiment,False,0,"despite receiving a 20 year sentence, Mr Patel lived peacefully in Cornwall, before been arrested",Despite receiving a 20 year sentence.  Mr Patel lived peacefully in Cornwall before he was arrested
3589,experiment,False,0,A corporal from Hereford incited the prisoners to act up and got in trouble for it.,A corporal from Hereford incited the prisoners to act up and got in trouble for it.
3845,experiment,False,0,"Despondent after the death of one of his debtors, Arthur Garibaldi shoot himself","Despondent after the death of one of his debtors, Arturo Garibaldi shoots himself with his hunting rifle."
6,experiment,True,0,A dozen hawkers who had been announcing news of a nonexistent anarchist bombing at King's Cross have been arrested.,
262,experiment,False,0,A dozed hackers who announced a nonexistent bombing at Kings Cross have been arrested.,A dozen hawker who have been announcing a non existent anarchist bombing at Kings Cross have been arrested.
518,experiment,False,0,"At Dover the delegates said their job was dangerous, delicate and insufficiently compensated","At Dover the delegates said their job was dangerous, delicate and insufficiently compensated"
774,experiment,False,0,The Mayor of Coventry and his wife have been sentenced.,The Mayor of Coventry and his wife have been sentenced
1030,experiment,False,0,The woman breastfeeding her children argued the working cause to the train conductor in Portland.,The woman breastfeeding her children argued the working cause to the train manager in Portland
1286,experiment,False,0,Nancy was having and affair with her professor he told his wife he was going to leave,Nancy is having and affair with her professor he told his wife he was going to leave
1542,experiment,False,0,Eugene Smith of Bangor entertained at his home,Eugene Smith of Bangor entertained at his home.
1798,experiment,False,0,"""Ouch!"" cried the oyster eater. He sold the pearl for 100 dollars to someone at the next table. He had bought it for 50 cents from the dime store.","""Ouch!"" cried the oyster eater. He sold the pearl to the person at the next table for 100 dollars.  He had bought it for 50 cents in the dime store."
2054,experiment,True,0,"Furious that someone swiped his catch, M. Mills, a fisherman of Falmouth, Cornwall, nearly killed the seafood fancier.",
2310,experiment,False,0,"A thunderstorm interrupted the celebration in Orleans, in memory of Joan of Arc and the 477th defeat of the British.",A thunderstorm interrupted the celebration in Orleans in memory of Joan of arc and the 477th anniversary of the defeat of the British
2566,experiment,False,0,Mrs Wilson of Ealing failed to deal with the newfound sentience of Collin's Launderette. She had to fish the launderette out of the Thames.,"Mrs Wilson, of Ealing, failed to deal with the newfound sentience of Collins' launderette. She had to fish the poor launderette out of the Thames."
2822,experiment,False,0,"While they were talking and laughing cheerfully, Mrs weaver gave a shriek and suddenly fell forward with a bullet wound to her head.","While they were talking and laughing cheerfully, Mrs Weaver gave a shriek and suddenly fell forward with a bullet wound to her head."
3078,experiment,False,0,A dishwasher in Bristol died yesterday after being cured of tuberculosis,A dishwasher in Bristol died yesterday after being cured of tuberculosis
3334,experiment,False,0,"in the middle of the joyous occasion, a woman lurched across the table with a bullet in her head. a sir then removed it.","In the middle of the joyful occasion, a woman lurched across the table with a bullet in her head. A sir then removed then removed the bloodstained knife from her heart."
3590,experiment,False,0,"On a bowling lawn, a strike levelled Mr Brown, 79. It was still rolling when he died.","On a bowling lawn, a strike levelled Mr Brown, 79. It was still rolling when he died."
3846,experiment,False,0,A stroke levelled Mr sanders on a bowling lawn,A stroke levelled Mr Sanders on a bowling lawn
7,experiment,True,0,"Due to their ardour during audits and polls, some congregants and a voter have been sentenced, in Derby and Nottingham.",
519,experiment,False,0,"Hanging on to the door, an overweight passenger caused his carriage to topple. He cracked his skull.","Hanging onto the door, an overweight traveler caused his carriage to topple.  He cracked his skull"
775,experiment,False,0,"Three bears, driven down from the heights of the Pyrenees, have been decimating the sheep of the valley.","Three bears, driven down from the heights of the Pyrenees by snow, had been decimating the sheep of the valley."
1031,experiment,False,0,it was half 7 on a fine summers evening when father Maroon knocked on the door he was rushed,Was half 7 on a fine summers evening when Father Malone knocked on the door. he had rushed
1287,experiment,False,0,Three bears driven down the heights of the Pyrenees,Three bears driven down the heights of the Pyrenees.
1543,experiment,False,0,there was an accusation of embezzlement there was a as a result,there was an accusation of embezzlement. there was a as a consequence.
1799,experiment,False,0,One morning Sophie's alarm clock broke.  She realised she would be late.,"One morning, Sophie's alarm clock broke.  When she woke up she realized she would be late."
2055,experiment,True,0,The city council of Wells voted in favour of an eight-hour day for the police force. Its decision was vetoed by the prefect.,
2311,experiment,False,0,"The weather in Colorado gets hot an dry in Summer. This removes moisture from the soil and dries out the plants that grow there. the dry vegetation catches fire easily leading to frequent forest fires. these fires release smoke containing carbon monoxide into the atmosphere. This smoke contributes to global warming, increasing temperature further.","The weather in Colorado gets hot and dry in the summer. This removes moisture from the soil and dries out the plants that grow there. The dry vegetation catches fire easily, leading to frequent forest fires. These fires release smoke containing carbon monoxide into the atmosphere. This smoke contributes to global warming, increasing temperatures further."
2567,experiment,False,0,David of the 8th regiment barracks was given 60 days for inciting hatred.,David of the 8th regiment barracks was given 60 days in jail for inciting hatred.
2823,experiment,False,0,Furious that someone pinched his catch. Mr Someone,"Furious that someone nearly swiped his catch, Mr. someone could have killed the fish fancier."
3079,experiment,False,0,Mrs Willis from Ealing failed to dismember the laundry press.,Mrs Willis from Ealing failed to dismember the laundry press
3335,experiment,False,0,It was decided that the voters would,it was decided that the voters would
3591,experiment,False,0,The government in Gloucester have asked people to be lenient to the taxman since tax rises.,The government in Gloucestershire have asked tax payers to be lenient towards the tax collector since the tax rise
3847,experiment,False,0,Mr Web deigned the commission,Mr Webb denied the commission
8,experiment,True,0,"The charge of embezzlement against the management of the Canterbury artillery amounts to nothing, according to the manager's inquiry.",
264,experiment,False,0,Due to their ardour during audits and polls some congregants have been sentenced.,"Due to their ardour during audits and polls, some congregants and a voter have been sentenced, in Derby and Nottingham."
520,experiment,False,0,Ten years hard labour was given to Scott in Leigh. He was a traveller working as a guide.,Ten years hard labour was given to Scott in Leigh. He was a traveller working as a guide
776,experiment,False,0,"OUCH CRIED THE CUNNING OYSTER EATER, A PEARL. SOMEONE ON THE NEXT TABLE BOUGHT IT FOR £100, IT HAD COST HIM 30 CENTS AT THE DIME STORE","Ouch cried the cunning oyster eater, a pearl. Someone at the next table bought it for £100, it had cost 30 pence at the dime store."
1032,experiment,False,0,Because of his opposition to the striker breakers they hissed at him and he was moved.,Because of his opposition to the strike breakers the students hissed at him and he was moved.
1288,experiment,False,0,because of the posters posing their strikes the students of Preston Secondary School hissed at their teachers,"because of the posters posing the strikes, the students of Preston Secondary School hissed at their teachers."
1544,experiment,False,0,Women arguing for suckling have faced doctors,Women arguing for suckling have faced doctors
1800,experiment,False,0,10 years of hard work was given to Scott. He killed someone.,"10 years of hard work was given to Scott, he killed someone"
2056,experiment,True,0,"Nancy enjoys swimming. Nancy was going to the swimming pool but got lost, so she asked an old man waiting at a bus stop for directions. The old man could not give her directions. A bus arrived at the bus stop and the old man asked the driver for directions. The driver gave Nancy directions to the swimming pool, so Nancy was able to go swimming.",
2568,experiment,False,0,The finance minister told the tax collector.,The finance minister told the tax collector.
2824,experiment,False,0,"""If my candidate loses, I will kill myself"",  said M Norris of Norwich, Norfolk. He killed himself.","""If my candidate loses, I will kill myself"", M. Norris of Norwich, Norfolk had declared. He killed himself."
3080,experiment,False,0,"In parliament square, a group of protester tried to burn an effigy of Mr Webb",In parliament square a group of protester tried to roast an effigy of Mr Webb
3336,experiment,False,0,Again and again Mrs Bolt tried to hang herself. She lost it in the field.,Again and again Mrs Bolt tried to hang herself. She lost it in the field.
3592,experiment,False,0,"Burning with electric fever, people listening to Mrs Brown's speech got into a fight. One was injured.","Burning with electric fever, people listening to Mrs Browns speech got into a fight. one was injured."
3848,experiment,False,0,A tax collector has recommended to go easy on papers collected before the strike.,A tax collector has recommended to go easy on papers collected before the strike.
9,experiment,True,0,"Clash in the street between the municipal powers of Morley, Leeds, and the party of the opposition. Two constables were injured.",
265,experiment,False,0,woman suckling their infants complained to the streetcar line in Portland. the owner was unmoved,Women suckling their infants complained to the streetcar line in Portland. The owner was unmoved.
521,experiment,False,0,Nancy has been having an affair with her college teacher for a while now. She is pregnant with his child. She threatened to tell his wife if he didn't leave her. He didn't. She did.,"Nancy has been having an affair with her college teacher recently. She is now pregnant with his child. She has threatened to tell his wife if he doesn't leave her. He didn't, so she did."
777,experiment,False,0,"In Birmingham, mothers who suckle their young protested but he wasn't moved.",Mothers suckling their young in Birmingham protested. He wasn't moved.
1033,experiment,False,0,There was an allegation of embezzlement against a manager in Canterbury.,There was an allegation of embezzlement against a manger in Canterbury.
1289,experiment,False,0,Due to their actions some voters and candidates were punished in Derby and Stoke.,"Due to their actions in polls, some voters and candidates were punished in Derby and Nottingham."
1545,experiment,False,0,There has been an incident with a hacker.,there has been an incident with a hacker.
1801,experiment,False,0,Eugene Smith entertained Mrs. Atwood. Another Eugene came.,Eugene Smith entertained Mrs Atwood.  Another Eugene came.
2057,experiment,True,0,"The weather in Colorado gets hot and dry in the summer. This removes moisture from the soil and dries out the plants that grow there. The dry vegetation catches fire easily, leading to frequent forest fires. These fires release smoke containing carbon monoxide into the atmosphere. This smoke contributes to global warming, increasing temperatures further.",
2569,experiment,False,0,"The photographer, Josh Brown, could not get over the death of his wife. He killed himself in York.",The photographer Josh Brown could not get over the death of his wife. He killed himself in York.
2825,experiment,False,0,"Despondent owing to the bankruptcy of one of his debtors, m, Merchant of, killed himself with a hunting rifle.","Despondent owing to the bankruptcy of one of his debtors, m Merchant of , killed himself with a hunting rifle."
3081,experiment,False,0,"If my candidate of Norwich Norfolk loses, I will kill myself.  He killed himself.","If my candidate of Norwich Norfolk loses, I will kill myself. He killed himself."
3337,experiment,False,0,in the district 27 complaints have been made about cabdrivers charging too much,in the district 27 complaints have been made about cabdrivers charging too much
3593,experiment,False,0,"Nancy likes swimming, she asked a man the way to the baths.  The man asked a bus driver who then gave her directions.","Nancy likes swimming, she asked a man the way to the baths. The man asked a bus driver who ten gave her directions."
3849,experiment,False,0,The city council of Wells voted for an eight hour day for the police.  The decision was vetoed by the prefect.,The city council of Wells voted for an eight hour day for the police. The decision was vetoed by the prefect.
10,experiment,True,0,"The May Day celebration in Calais was noisy, but not a hint of violence gave the slightest cause for police intervention.",
266,experiment,False,0,Three bears driven down from the heights of the Pyrenees by snow have been decimating the sheep of the valley.,Three bears driven down from the heights of the Pyrenees by snow have been decimating the sheep of the valley.
522,experiment,False,0,It was half past seven on a fine July evening when Father Malone knocked at the door of Sir John Tribe's house. He had rushed from church where he had been taking mass so as not to be late for dinner.,It was half past seven on a fine July evening when father Malone knocked at the door of sir John tribe's house. He had rushed from church where he had been taking mass so as not to be late for dinner
778,experiment,False,0,"In a cafe in Newark Street, Ward, Lenoir and Hugh exchanged a few comments about their wives, who were not present.","In a cafe in Newark Street, Ward, Lenoir and Hugh exchanged a few bullets about their wives, who were not present."
1034,experiment,False,0,Woman suckling their infants complained.,Woman suckling their infants complained.
1290,experiment,False,0,"There has been a gas explosion in the house of Bennett, Cardiff. His mother in in laws house got fire and the ceiling caved in.","There has been a gas explosion in the house of Bennett, Cardiff. His mother 
in in laws house got fire and the ceiling caved in"
1546,experiment,False,0,"Clash in the street, two constables were arrested","Clash in the street, two constables were arrested."
1802,experiment,False,0,He hurried from church where he had been saying mass so he wouldn't be late for dinner.,"He hurried from the church where he had been saying mass, so he wouldn't be late for dinner."
2058,experiment,True,0,"Sir John, Father Malone, and Mrs Tribe all went in to dinner, and the butler at once served them with apple pie.",
2570,experiment,False,0,"Sir John, Father Malone and Mrs Trump all went to dinner, and at once, the Butler served them with apple pie.","Sir John, Father Malone and Mrs Tribe all went to dinner and at once the Butler served them with apple pie."
2826,experiment,False,0,A thunderstorm interrupted the 477th celebration of Joan of Arc,A thunderstorm interrupted the 477th celebration of Joan of Arc.
3082,experiment,False,0,"A reverend from Peterborough,  peppered bullets died in Wednesday","A reverend from Peterborough, peppered with bullets died on Wednesday."
3338,experiment,False,0,"Nancy enjoys swimming. On the way to the swimming pool she gets lost, so she asks a man at a bus stop the way.",Nancy enjoys swimming. On the way to the swimming pool she gets lost so she asks a man at the bus stop the way
3594,experiment,False,0,"The fever, of military origin, is being taken in Lincoln. Preventative measures are being taken.","The fever, of military origin, is being taken in Lincoln. Preventative measures are being taken."
3850,experiment,False,0,The fever of military origin is being taken in Lincoln,"The fever, of military origin is being taken in Lincoln.
Preventative measures are being taken"
11,experiment,True,0,"Hanging on to the door, a traveller a tad overweight caused his carriage to topple, in Bromley, and fractured his skull.",
267,experiment,False,0,"because of his poster opposing the strikebreakers, the pupils of Preston Secondary school hissed at the teacher.","because of his poster opposing the strikebreakers, the students of Preston secondary school hissed their teacher."
523,experiment,False,0,A dozen hawkers who had been announcing a non existent anarchist bombing at King's Cross have been arrested.,A dozen hawkers who had been announcing a nonexistent anarchist bombing at King's Cross have been arrested.
779,experiment,False,0,"An unidentified maker of paste jewels was fishing in Maldon. His wife dived, he fell, they both died.","An unidentified maker of paste jewels was fishing in Maldon. His wife dived, he fell, both died."
1035,experiment,False,0,"In Warwick Lenoir and Hughes  exchanged a few words about their wives, who were not present.","In Warwick, Lenoir and Hughes exchanged a few bad words about their wives, who were not present."
1291,experiment,False,0,"Being slightly overweight, he cracked his skull unto the carriage door having fallen over.","Being slightly overweight, he cracked his skull having hold unto his carriage door causing it to topple over"
1547,experiment,False,0,There were no indications for police interventions from the noisy may day celebrations in Calais,There were no indications for police intervention from the noisy may day celebrations in Calais
1803,experiment,False,0,"Three bears, driven down from the heights of the Pyrenees, have been decimating the sheep of the valley.","Three bears, driven down from the heights of the Pyrenees, have been decimating the sheep of the valley."
2059,experiment,True,0,"When they were all talking and laughing quite cheerfully, Miss Weaver suddenly gave a terrific shriek and fell forward across the table with a bullet wound through her head. When the others reached her, they found that she was dead, and Sir John at once plucked the blood stained knife from her heart.",
2315,experiment,False,0,On a bowling lawn a stroke levelled Mr sanders,"On the bowling lawn, a stroke levelled M. Owen, 75,of Bath. whilst his ball was rolling he was no more."
2571,experiment,False,0,It was decided that the voters would,It was decided that the voters would
2827,experiment,False,0,The weather in Colorado gets hot and dry in the summer and dries out all the plants.,The weather in Colorado gets hot and dry in the summer and dries out all the plants
3083,experiment,False,0,Despite a 20 year sentence a man lives happy in Peterborough,"Despite a 20 year penitentiary sentence, a man lives happily in Plymouth."
